,0 to 17,18 to 29,30 to 39,40 to 49,50 to 59,60 to 69,70 to 79,80 +,NR,Female confirmed,Male confirmed,Total
2020-11-23,1.0,11.0,15.0,32.0,41.0,58.0,39.0,25.0,0.0,94.0,128.0,222.0
2020-11-24,1.0,8.0,16.0,22.0,42.0,51.0,29.0,20.0,0.0,73.0,116.0,189.0
2020-11-25,2.0,9.0,14.0,22.0,48.0,40.0,37.0,11.0,0.0,76.0,107.0,183.0
2020-11-26,4.0,9.0,18.0,26.0,37.0,38.0,31.0,22.0,0.0,70.0,115.0,185.0
2020-11-27,0.0,4.0,12.0,20.0,34.0,51.0,39.0,22.0,0.0,74.0,108.0,182.0
2020-11-28,1.0,5.0,11.0,23.0,31.0,35.0,29.0,11.0,0.0,59.0,87.0,146.0
2020-11-29,2.0,4.0,9.0,17.0,35.0,46.0,33.0,19.0,0.0,69.0,96.0,165.0
2020-11-30,0.0,8.0,16.0,30.0,37.0,48.0,42.0,21.0,0.0,82.0,120.0,202.0
2020-12-01,2.0,3.0,15.0,25.0,50.0,44.0,40.0,17.0,0.0,77.0,119.0,196.0
2020-12-02,1.0,10.0,12.0,24.0,54.0,48.0,42.0,16.0,0.0,79.0,128.0,207.0
2020-12-03,1.0,9.0,9.0,22.0,38.0,55.0,34.0,15.0,0.0,70.0,113.0,183.0
2020-12-04,2.0,7.0,18.0,29.0,59.0,54.0,41.0,23.0,0.0,90.0,143.0,233.0
2020-12-05,3.0,7.0,12.0,21.0,43.0,50.0,34.0,22.0,0.0,71.0,121.0,192.0
2020-12-06,4.0,5.0,16.0,24.0,52.0,58.0,42.0,22.0,0.0,89.0,134.0,223.0
2020-12-07,3.0,7.0,26.0,35.0,52.0,60.0,43.0,13.0,0.0,88.0,151.0,239.0
2020-12-08,4.0,5.0,23.0,36.0,55.0,66.0,38.0,23.0,0.0,95.0,155.0,250.0
2020-12-09,4.0,3.0,24.0,42.0,51.0,52.0,40.0,31.0,0.0,103.0,144.0,247.0
2020-12-10,5.0,7.0,17.0,35.0,43.0,57.0,41.0,17.0,0.0,101.0,121.0,222.0
2020-12-11,1.0,8.0,13.0,32.0,44.0,68.0,44.0,21.0,0.0,84.0,147.0,231.0
2020-12-12,0.0,5.0,13.0,34.0,54.0,46.0,43.0,14.0,0.0,86.0,123.0,209.0
2020-12-13,1.0,7.0,16.0,24.0,51.0,50.0,35.0,12.0,0.0,70.0,126.0,196.0
2020-12-14,1.0,2.0,17.0,40.0,56.0,64.0,56.0,21.0,0.0,106.0,151.0,257.0
2020-12-15,2.0,9.0,25.0,34.0,60.0,74.0,47.0,25.0,0.0,110.0,166.0,276.0
2020-12-16,2.0,11.0,18.0,39.0,53.0,69.0,56.0,32.0,0.0,111.0,169.0,280.0
2020-12-17,1.0,3.0,22.0,44.0,58.0,76.0,62.0,32.0,0.0,107.0,191.0,298.0
2020-12-18,0.0,7.0,27.0,31.0,63.0,67.0,46.0,21.0,0.0,108.0,154.0,262.0
2020-12-19,2.0,6.0,17.0,30.0,55.0,60.0,39.0,18.0,0.0,78.0,149.0,227.0
2020-12-20,4.0,7.0,19.0,40.0,57.0,59.0,48.0,22.0,0.0,97.0,159.0,256.0
2020-12-21,2.0,12.0,16.0,36.0,62.0,76.0,43.0,24.0,0.0,106.0,165.0,271.0
2020-12-22,4.0,8.0,30.0,40.0,68.0,64.0,46.0,24.0,0.0,114.0,170.0,284.0
2020-12-23,1.0,8.0,21.0,42.0,69.0,70.0,48.0,30.0,0.0,123.0,166.0,289.0
2020-12-24,1.0,4.0,16.0,48.0,61.0,64.0,37.0,21.0,0.0,101.0,151.0,252.0
2020-12-25,3.0,8.0,22.0,24.0,63.0,64.0,41.0,19.0,0.0,93.0,151.0,244.0
2020-12-26,1.0,8.0,15.0,31.0,59.0,46.0,43.0,19.0,0.0,90.0,132.0,222.0
2020-12-27,3.0,4.0,20.0,39.0,74.0,56.0,50.0,24.0,0.0,108.0,162.0,270.0
2020-12-28,2.0,4.0,25.0,35.0,60.0,67.0,43.0,23.0,0.0,110.0,149.0,259.0
2020-12-29,2.0,8.0,10.0,33.0,56.0,56.0,54.0,14.0,0.0,94.0,139.0,233.0
2020-12-30,3.0,7.0,16.0,29.0,48.0,53.0,31.0,17.0,0.0,84.0,120.0,204.0
2020-12-31,3.0,4.0,12.0,29.0,35.0,55.0,27.0,15.0,0.0,76.0,104.0,180.0
2021-01-01,3.0,1.0,13.0,17.0,29.0,21.0,20.0,14.0,0.0,50.0,68.0,118.0
2021-01-02,1.0,5.0,2.0,16.0,20.0,26.0,18.0,9.0,0.0,44.0,53.0,97.0
2021-01-03,2.0,0.0,6.0,9.0,24.0,17.0,18.0,6.0,0.0,26.0,56.0,82.0
2021-01-04,2.0,1.0,4.0,5.0,10.0,7.0,8.0,5.0,0.0,17.0,25.0,42.0
2021-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
